# 		k		<chi>		std
1.54500e+01 2.12482e-03 3.31445e-03
1.55000e+01 3.25557e-03 3.13136e-03
1.55500e+01 4.21724e-03 3.00848e-03
1.56000e+01 4.89273e-03 2.98619e-03
1.56500e+01 5.16275e-03 3.02092e-03
1.57000e+01 4.93905e-03 3.03251e-03
1.57500e+01 4.20277e-03 2.99523e-03
1.58000e+01 3.03113e-03 2.96773e-03
1.58500e+01 1.59731e-03 3.02386e-03
1.59000e+01 1.37114e-04 3.14724e-03
1.59500e+01 -1.11094e-03 3.23037e-03
1.60000e+01 -1.97337e-03 3.17632e-03
1.60500e+01 -2.39211e-03 2.98072e-03
1.61000e+01 -2.46425e-03 2.72492e-03
1.61500e+01 -2.37017e-03 2.51585e-03
1.62000e+01 -2.30559e-03 2.40064e-03
1.62500e+01 -2.40043e-03 2.36083e-03
1.63000e+01 -2.66362e-03 2.37844e-03
1.63500e+01 -2.97603e-03 2.45965e-03
1.64000e+01 -3.13544e-03 2.59670e-03
1.64500e+01 -2.93746e-03 2.75506e-03
1.65000e+01 -2.26206e-03 2.90854e-03
1.65500e+01 -1.13270e-03 3.05497e-03
1.66000e+01 2.75311e-04 3.18198e-03
1.66500e+01 1.68160e-03 3.23332e-03
1.67000e+01 2.78684e-03 3.13290e-03
1.67500e+01 3.36769e-03 2.85542e-03
1.68000e+01 3.34711e-03 2.49745e-03
1.68500e+01 2.81546e-03 2.29091e-03
1.69000e+01 1.99606e-03 2.41048e-03
1.69500e+01 1.16816e-03 2.71469e-03
1.70000e+01 5.74990e-04 2.93512e-03
1.70500e+01 3.68564e-04 2.93336e-03
1.71000e+01 5.25783e-04 2.75573e-03
1.71500e+01 8.83178e-04 2.58322e-03
1.72000e+01 1.20792e-03 2.57570e-03
1.72500e+01 1.28600e-03 2.69835e-03
1.73000e+01 9.96941e-04 2.78797e-03
1.73500e+01 3.49848e-04 2.74020e-03
1.74000e+01 -5.28504e-04 2.57056e-03
1.74500e+01 -1.44464e-03 2.37041e-03
1.75000e+01 -2.20641e-03 2.22087e-03
1.75500e+01 -2.68215e-03 2.13034e-03
1.76000e+01 -2.83103e-03 2.06282e-03
1.76500e+01 -2.69756e-03 2.00996e-03
1.77000e+01 -2.37731e-03 2.00681e-03
1.77500e+01 -1.97060e-03 2.08174e-03
1.78000e+01 -1.54376e-03 2.21320e-03
1.78500e+01 -1.11199e-03 2.34732e-03
1.79000e+01 -6.47973e-04 2.43700e-03
1.79500e+01 -1.09796e-04 2.45671e-03
1.80000e+01 5.25324e-04 2.40000e-03
1.80500e+01 1.23767e-03 2.28042e-03
1.81000e+01 1.96230e-03 2.12484e-03
1.81500e+01 2.58912e-03 1.98429e-03
1.82000e+01 2.99913e-03 1.90930e-03
