# 		k		<chi>		std
1.84500e+01 -1.31486e-03 2.63529e-03
1.85000e+01 -1.21119e-03 2.89144e-03
1.85500e+01 -9.32044e-04 3.13553e-03
1.86000e+01 -5.78138e-04 3.28985e-03
1.86500e+01 -2.39553e-04 3.30808e-03
1.87000e+01 3.35759e-05 3.19450e-03
1.87500e+01 2.37627e-04 2.99331e-03
1.88000e+01 3.99603e-04 2.75781e-03
1.88500e+01 5.49100e-04 2.52375e-03
1.89000e+01 6.93127e-04 2.30770e-03
1.89500e+01 8.06367e-04 2.12616e-03
1.90000e+01 8.41419e-04 2.01232e-03
1.90500e+01 7.55724e-04 2.01646e-03
1.91000e+01 5.31869e-04 2.16908e-03
1.91500e+01 2.01529e-04 2.44385e-03
1.92000e+01 -1.59855e-04 2.74951e-03
1.92500e+01 -4.56124e-04 2.97045e-03
1.93000e+01 -6.04343e-04 3.01623e-03
1.93500e+01 -5.65722e-04 2.85829e-03
1.94000e+01 -3.60757e-04 2.54643e-03
1.94500e+01 -6.23868e-05 2.19771e-03
1.95000e+01 2.29931e-04 1.94516e-03
1.95500e+01 4.24723e-04 1.84747e-03
1.96000e+01 4.68077e-04 1.85479e-03
1.96500e+01 3.57489e-04 1.89808e-03
1.97000e+01 1.36152e-04 1.96143e-03
1.97500e+01 -1.28057e-04 2.06373e-03
1.98000e+01 -3.68944e-04 2.21240e-03
1.98500e+01 -5.42677e-04 2.38388e-03
1.99000e+01 -6.35423e-04 2.53365e-03
1.99500e+01 -6.57047e-04 2.61457e-03
2.00000e+01 -6.26234e-04 2.59446e-03
