# 		k		<chi>		std
1.07500e+01 1.58432e-02 1.14035e-02
1.08000e+01 1.30848e-02 1.12569e-02
1.08500e+01 8.44756e-03 1.09482e-02
1.09000e+01 2.86979e-03 1.04034e-02
1.09500e+01 -2.48517e-03 9.64298e-03
1.10000e+01 -6.60831e-03 8.71109e-03
1.10500e+01 -8.94672e-03 7.90345e-03
1.11000e+01 -9.53724e-03 8.02037e-03
1.11500e+01 -8.89784e-03 9.67802e-03
1.12000e+01 -7.79117e-03 1.21616e-02
1.12500e+01 -6.93407e-03 1.41787e-02
1.13000e+01 -6.76590e-03 1.47446e-02
1.13500e+01 -7.34674e-03 1.35474e-02
1.14000e+01 -8.39865e-03 1.13334e-02
1.14500e+01 -9.44940e-03 1.02535e-02
1.15000e+01 -1.00085e-02 1.19446e-02
1.15500e+01 -9.70913e-03 1.46428e-02
1.16000e+01 -8.37748e-03 1.60699e-02
1.16500e+01 -6.03054e-03 1.52604e-02
1.17000e+01 -2.83045e-03 1.24365e-02
1.17500e+01 9.66676e-04 8.88244e-03
1.18000e+01 5.04247e-03 6.92648e-03
1.18500e+01 9.02695e-03 7.75576e-03
1.19000e+01 1.25067e-02 9.18207e-03
1.19500e+01 1.50549e-02 9.77972e-03
1.20000e+01 1.62964e-02 9.61655e-03
1.20500e+01 1.60175e-02 9.24909e-03
1.21000e+01 1.41661e-02 8.93306e-03
1.21500e+01 1.10126e-02 8.57481e-03
1.22000e+01 7.07250e-03 8.05845e-03
1.22500e+01 2.98917e-03 7.46535e-03
1.23000e+01 -6.30137e-04 6.94140e-03
1.23500e+01 -3.37184e-03 6.56691e-03
1.24000e+01 -5.11025e-03 6.42696e-03
1.24500e+01 -6.00543e-03 6.57135e-03
1.25000e+01 -6.40768e-03 6.80336e-03
1.25500e+01 -6.70720e-03 6.83378e-03
1.26000e+01 -7.18668e-03 6.78113e-03
1.26500e+01 -7.93033e-03 7.28886e-03
1.27000e+01 -8.81689e-03 8.60383e-03
1.27500e+01 -9.58933e-03 9.97484e-03
1.28000e+01 -9.96383e-03 1.05220e-02
1.28500e+01 -9.72942e-03 1.00474e-02
1.29000e+01 -8.79956e-03 9.36751e-03
1.29500e+01 -7.20353e-03 9.78640e-03
1.30000e+01 -5.03507e-03 1.12404e-02
1.30500e+01 -2.39360e-03 1.22922e-02
1.31000e+01 6.39117e-04 1.18302e-02
1.31500e+01 3.99366e-03 9.81318e-03
1.32000e+01 7.53545e-03 7.58790e-03
1.32500e+01 1.09947e-02 7.68564e-03
1.33000e+01 1.39436e-02 9.92860e-03
1.33500e+01 1.58523e-02 1.17857e-02
1.34000e+01 1.62196e-02 1.20048e-02
1.34500e+01 1.47428e-02 1.05575e-02
1.35000e+01 1.14625e-02 8.30458e-03
1.35500e+01 6.82215e-03 6.78290e-03
1.36000e+01 1.60473e-03 6.97010e-03
1.36500e+01 -3.24901e-03 7.77605e-03
1.37000e+01 -6.89004e-03 7.94553e-03
1.37500e+01 -8.79891e-03 7.22340e-03
1.38000e+01 -8.92946e-03 6.09010e-03
1.38500e+01 -7.70521e-03 5.40776e-03
1.39000e+01 -5.86602e-03 5.62254e-03
1.39500e+01 -4.21693e-03 6.18738e-03
1.40000e+01 -3.36730e-03 6.45735e-03
1.40500e+01 -3.54959e-03 6.31979e-03
1.41000e+01 -4.56991e-03 6.07672e-03
1.41500e+01 -5.94640e-03 6.13161e-03
1.42000e+01 -7.06861e-03 6.51025e-03
1.42500e+01 -7.40760e-03 6.86344e-03
1.43000e+01 -6.67462e-03 6.88785e-03
1.43500e+01 -4.87966e-03 6.53961e-03
1.44000e+01 -2.28436e-03 5.98520e-03
1.44500e+01 7.16455e-04 5.45459e-03
1.45000e+01 3.72739e-03 5.12249e-03
1.45500e+01 6.44555e-03 5.09258e-03
1.46000e+01 8.68574e-03 5.40136e-03
1.46500e+01 1.03440e-02 5.95009e-03
1.47000e+01 1.13345e-02 6.50201e-03
1.47500e+01 1.15442e-02 6.80507e-03
1.48000e+01 1.08374e-02 6.71016e-03
1.48500e+01 9.11499e-03 6.22731e-03
1.49000e+01 6.40232e-03 5.55337e-03
1.49500e+01 2.92021e-03 5.08272e-03
1.50000e+01 -9.02336e-04 5.22178e-03
1.50500e+01 -4.49686e-03 5.92311e-03
1.51000e+01 -7.29751e-03 6.69646e-03
1.51500e+01 -8.88926e-03 7.04062e-03
