# 		k		<chi>		std
1.35500e+01 3.35574e-03 1.22135e-02
1.36000e+01 2.24749e-03 1.12972e-02
1.36500e+01 1.24347e-03 9.84876e-03
1.37000e+01 4.04884e-04 8.00548e-03
1.37500e+01 -3.15712e-04 6.00516e-03
1.38000e+01 -1.01859e-03 4.40460e-03
1.38500e+01 -1.77630e-03 4.19889e-03
1.39000e+01 -2.56571e-03 5.38246e-03
1.39500e+01 -3.24597e-03 6.80436e-03
1.40000e+01 -3.59666e-03 7.78020e-03
1.40500e+01 -3.39846e-03 8.10766e-03
1.41000e+01 -2.57569e-03 7.86280e-03
1.41500e+01 -1.20616e-03 7.27003e-03
1.42000e+01 4.45408e-04 6.58639e-03
1.42500e+01 1.98469e-03 5.97879e-03
1.43000e+01 3.00311e-03 5.46981e-03
1.43500e+01 3.21363e-03 5.00166e-03
1.44000e+01 2.55776e-03 4.53453e-03
1.44500e+01 1.24167e-03 4.07065e-03
1.45000e+01 -3.17233e-04 3.62877e-03
1.45500e+01 -1.61988e-03 3.28155e-03
1.46000e+01 -2.24922e-03 3.27039e-03
1.46500e+01 -2.01164e-03 3.88084e-03
1.47000e+01 -1.00570e-03 5.01586e-03
1.47500e+01 4.07747e-04 6.27079e-03
1.48000e+01 1.72538e-03 7.23675e-03
1.48500e+01 2.47033e-03 7.61170e-03
1.49000e+01 2.35184e-03 7.25179e-03
1.49500e+01 1.36066e-03 6.21519e-03
1.50000e+01 -2.31426e-04 4.80151e-03
1.50500e+01 -1.96913e-03 3.61697e-03
1.51000e+01 -3.37998e-03 3.37925e-03
1.51500e+01 -4.07580e-03 3.96029e-03
1.52000e+01 -3.88456e-03 4.53564e-03
1.52500e+01 -2.88529e-03 4.69772e-03
1.53000e+01 -1.36177e-03 4.44905e-03
1.53500e+01 3.02907e-04 4.00752e-03
1.54000e+01 1.75035e-03 3.63911e-03
1.54500e+01 2.74627e-03 3.47753e-03
1.55000e+01 3.22474e-03 3.46235e-03
1.55500e+01 3.26919e-03 3.47416e-03
1.56000e+01 3.04534e-03 3.44584e-03
1.56500e+01 2.71719e-03 3.35099e-03
1.57000e+01 2.38010e-03 3.17751e-03
1.57500e+01 2.03535e-03 2.94430e-03
1.58000e+01 1.61183e-03 2.72267e-03
1.58500e+01 1.02174e-03 2.61055e-03
1.59000e+01 2.23660e-04 2.66279e-03
1.59500e+01 -7.35075e-04 2.85202e-03
1.60000e+01 -1.71584e-03 3.09558e-03
1.60500e+01 -2.55721e-03 3.29896e-03
1.61000e+01 -3.05372e-03 3.38847e-03
1.61500e+01 -3.09778e-03 3.38483e-03
1.62000e+01 -2.71156e-03 3.41800e-03
1.62500e+01 -2.05012e-03 3.58597e-03
1.63000e+01 -1.35540e-03 3.76593e-03
1.63500e+01 -8.74506e-04 3.69702e-03
1.64000e+01 -7.69967e-04 3.26561e-03
1.64500e+01 -1.05364e-03 2.80833e-03
1.65000e+01 -1.56949e-03 3.10988e-03
1.65500e+01 -2.03469e-03 4.13673e-03
1.66000e+01 -2.12882e-03 5.03383e-03
1.66500e+01 -1.60374e-03 5.21224e-03
1.67000e+01 -3.78472e-04 4.52641e-03
1.67500e+01 1.41365e-03 3.39658e-03
1.68000e+01 3.44373e-03 3.08740e-03
1.68500e+01 5.26935e-03 4.17935e-03
1.69000e+01 6.45633e-03 5.35364e-03
1.69500e+01 6.70293e-03 5.74816e-03
1.70000e+01 5.92760e-03 5.17452e-03
1.70500e+01 4.30139e-03 3.91246e-03
1.71000e+01 2.17462e-03 2.77411e-03
1.71500e+01 -1.06527e-05 2.73364e-03
1.72000e+01 -1.84613e-03 3.32478e-03
1.72500e+01 -3.06507e-03 3.59396e-03
1.73000e+01 -3.60014e-03 3.34772e-03
1.73500e+01 -3.57526e-03 2.86099e-03
1.74000e+01 -3.23798e-03 2.55590e-03
1.74500e+01 -2.85849e-03 2.56007e-03
1.75000e+01 -2.63208e-03 2.62255e-03
1.75500e+01 -2.61853e-03 2.58362e-03
1.76000e+01 -2.73742e-03 2.52019e-03
1.76500e+01 -2.81710e-03 2.53500e-03
1.77000e+01 -2.67539e-03 2.57301e-03
1.77500e+01 -2.19936e-03 2.51596e-03
1.78000e+01 -1.39320e-03 2.35271e-03
1.78500e+01 -3.76918e-04 2.19252e-03
1.79000e+01 6.61707e-04 2.13416e-03
1.79500e+01 1.54080e-03 2.15043e-03
1.80000e+01 2.15302e-03 2.15619e-03
1.80500e+01 2.52064e-03 2.11491e-03
1.81000e+01 2.72017e-03 2.05055e-03
1.81500e+01 2.88552e-03 2.03237e-03
1.82000e+01 3.12377e-03 2.20230e-03
1.82500e+01 3.45344e-03 2.67603e-03
1.83000e+01 3.77894e-03 3.34405e-03
1.83500e+01 3.91454e-03 3.92366e-03
1.84000e+01 3.65123e-03 4.13608e-03
1.84500e+01 2.84245e-03 3.83174e-03
1.85000e+01 1.47619e-03 3.09663e-03
1.85500e+01 -2.95436e-04 2.41157e-03
1.86000e+01 -2.18292e-03 2.56992e-03
1.86500e+01 -3.83564e-03 3.38294e-03
1.87000e+01 -4.94260e-03 4.04500e-03
1.87500e+01 -5.32324e-03 4.16878e-03
1.88000e+01 -4.97728e-03 3.71964e-03
1.88500e+01 -4.07693e-03 2.91984e-03
1.89000e+01 -2.90543e-03 2.20027e-03
1.89500e+01 -1.76414e-03 1.98721e-03
1.90000e+01 -8.80719e-04 2.12717e-03
1.90500e+01 -3.52600e-04 2.17510e-03
1.91000e+01 -1.29274e-04 2.01667e-03
1.91500e+01 -4.99994e-05 1.84145e-03
1.92000e+01 8.19174e-05 1.86783e-03
1.92500e+01 4.20490e-04 2.02128e-03
1.93000e+01 1.02066e-03 2.07311e-03
1.93500e+01 1.82192e-03 1.94387e-03
1.94000e+01 2.67408e-03 1.77919e-03
1.94500e+01 3.39207e-03 1.84202e-03
1.95000e+01 3.81762e-03 2.16891e-03
1.95500e+01 3.86555e-03 2.52950e-03
1.96000e+01 3.53999e-03 2.73296e-03
1.96500e+01 2.91892e-03 2.72199e-03
1.97000e+01 2.11681e-03 2.54153e-03
1.97500e+01 1.24244e-03 2.29012e-03
1.98000e+01 3.68692e-04 2.06754e-03
1.98500e+01 -4.75674e-04 1.93081e-03
1.99000e+01 -1.29185e-03 1.88567e-03
1.99500e+01 -2.08344e-03 1.92060e-03
2.00000e+01 -2.82931e-03 2.03724e-03
