# 		k		<chi>		std
1.36000e+01 1.16348e-02 6.80855e-03
1.36500e+01 9.19814e-03 5.84656e-03
1.37000e+01 6.57020e-03 5.43745e-03
1.37500e+01 3.75574e-03 5.51877e-03
1.38000e+01 7.54505e-04 5.63570e-03
1.38500e+01 -2.33595e-03 5.52089e-03
1.39000e+01 -5.26542e-03 5.22660e-03
1.39500e+01 -7.65632e-03 4.95642e-03
1.40000e+01 -9.10761e-03 4.86791e-03
1.40500e+01 -9.34902e-03 5.02045e-03
1.41000e+01 -8.40463e-03 5.40202e-03
1.41500e+01 -6.54440e-03 6.00479e-03
1.42000e+01 -4.27392e-03 6.70390e-03
1.42500e+01 -2.20499e-03 7.25315e-03
1.43000e+01 -8.74161e-04 7.40860e-03
1.43500e+01 -5.67136e-04 7.04723e-03
1.44000e+01 -1.21141e-03 6.21823e-03
1.44500e+01 -2.38082e-03 5.13894e-03
1.45000e+01 -3.42061e-03 4.16649e-03
1.45500e+01 -3.65982e-03 3.70813e-03
1.46000e+01 -2.64503e-03 3.90121e-03
1.46500e+01 -3.17363e-04 4.44254e-03
1.47000e+01 2.93086e-03 4.97879e-03
1.47500e+01 6.34609e-03 5.33427e-03
1.48000e+01 9.02789e-03 5.49578e-03
1.48500e+01 1.02022e-02 5.55664e-03
1.49000e+01 9.46577e-03 5.61221e-03
1.49500e+01 6.92125e-03 5.63946e-03
1.50000e+01 3.15651e-03 5.49235e-03
1.50500e+01 -9.29977e-04 5.04876e-03
1.51000e+01 -4.44422e-03 4.33794e-03
1.51500e+01 -6.63853e-03 3.65326e-03
1.52000e+01 -7.15897e-03 3.45444e-03
1.52500e+01 -6.11592e-03 3.83714e-03
1.53000e+01 -4.01089e-03 4.38734e-03
1.53500e+01 -1.55067e-03 4.77723e-03
1.54000e+01 5.84584e-04 4.96844e-03
1.54500e+01 1.94056e-03 5.08540e-03
1.55000e+01 2.39202e-03 5.22690e-03
1.55500e+01 2.12354e-03 5.35886e-03
1.56000e+01 1.50596e-03 5.37291e-03
1.56500e+01 9.22662e-04 5.19684e-03
1.57000e+01 6.15166e-04 4.82749e-03
1.57500e+01 6.05588e-04 4.29879e-03
1.58000e+01 7.21136e-04 3.67337e-03
1.58500e+01 7.04066e-04 3.12371e-03
1.59000e+01 3.56569e-04 3.00819e-03
1.59500e+01 -3.43492e-04 3.52420e-03
1.60000e+01 -1.20779e-03 4.34093e-03
1.60500e+01 -1.91768e-03 5.01842e-03
1.61000e+01 -2.09924e-03 5.32362e-03
1.61500e+01 -1.56053e-03 5.21050e-03
1.62000e+01 -3.84807e-04 4.78654e-03
1.62500e+01 1.05601e-03 4.25133e-03
1.63000e+01 2.20564e-03 3.79409e-03
1.63500e+01 2.51636e-03 3.48602e-03
1.64000e+01 1.66420e-03 3.27143e-03
1.64500e+01 -2.93725e-04 3.07927e-03
1.65000e+01 -2.88458e-03 2.92018e-03
1.65500e+01 -5.33188e-03 2.89151e-03
1.66000e+01 -6.78659e-03 3.09540e-03
1.66500e+01 -6.60462e-03 3.52372e-03
1.67000e+01 -4.57755e-03 4.04402e-03
1.67500e+01 -1.03480e-03 4.48465e-03
1.68000e+01 3.22358e-03 4.71118e-03
1.68500e+01 7.14786e-03 4.67088e-03
1.69000e+01 9.74512e-03 4.41055e-03
1.69500e+01 1.03730e-02 4.05779e-03
1.70000e+01 8.92586e-03 3.75399e-03
1.70500e+01 5.85863e-03 3.55175e-03
1.71000e+01 2.03111e-03 3.42097e-03
1.71500e+01 -1.57758e-03 3.29810e-03
1.72000e+01 -4.15306e-03 3.19152e-03
1.72500e+01 -5.27083e-03 3.18220e-03
1.73000e+01 -4.98260e-03 3.33389e-03
1.73500e+01 -3.74415e-03 3.61289e-03
1.74000e+01 -2.21965e-03 3.91186e-03
1.74500e+01 -1.03719e-03 4.11904e-03
1.75000e+01 -5.82484e-04 4.15654e-03
1.75500e+01 -8.98582e-04 3.99604e-03
1.76000e+01 -1.71720e-03 3.67298e-03
1.76500e+01 -2.59866e-03 3.29492e-03
1.77000e+01 -3.11969e-03 3.01409e-03
1.77500e+01 -3.03496e-03 2.92926e-03
1.78000e+01 -2.35358e-03 2.99156e-03
1.78500e+01 -1.30757e-03 3.06806e-03
1.79000e+01 -2.32711e-04 3.07327e-03
1.79500e+01 5.84744e-04 3.01134e-03
1.80000e+01 1.03081e-03 2.93755e-03
1.80500e+01 1.23138e-03 2.88865e-03
1.81000e+01 1.41446e-03 2.85578e-03
1.81500e+01 1.86005e-03 2.80970e-03
1.82000e+01 2.73525e-03 2.74182e-03
1.82500e+01 3.98702e-03 2.68254e-03
1.83000e+01 5.32105e-03 2.68069e-03
1.83500e+01 6.28071e-03 2.76250e-03
1.84000e+01 6.40141e-03 2.90897e-03
1.84500e+01 5.38550e-03 3.07382e-03
1.85000e+01 3.23316e-03 3.21634e-03
1.85500e+01 2.78791e-04 3.31854e-03
1.86000e+01 -2.88470e-03 3.38035e-03
1.86500e+01 -5.57145e-03 3.40247e-03
1.87000e+01 -7.20405e-03 3.37408e-03
1.87500e+01 -7.48380e-03 3.27965e-03
1.88000e+01 -6.47365e-03 3.12148e-03
1.88500e+01 -4.56740e-03 2.93691e-03
1.89000e+01 -2.35786e-03 2.78741e-03
1.89500e+01 -4.49366e-04 2.71536e-03
1.90000e+01 7.22596e-04 2.70834e-03
1.90500e+01 1.00301e-03 2.72112e-03
1.91000e+01 5.38131e-04 2.72560e-03
1.91500e+01 -2.88475e-04 2.73283e-03
1.92000e+01 -1.00936e-03 2.75740e-03
1.92500e+01 -1.23467e-03 2.77972e-03
1.93000e+01 -7.74431e-04 2.75167e-03
1.93500e+01 3.15376e-04 2.63686e-03
1.94000e+01 1.77100e-03 2.44233e-03
1.94500e+01 3.22283e-03 2.22025e-03
1.95000e+01 4.32055e-03 2.04293e-03
1.95500e+01 4.83737e-03 1.96393e-03
1.96000e+01 4.72056e-03 1.99046e-03
1.96500e+01 4.07776e-03 2.09128e-03
1.97000e+01 3.11211e-03 2.22439e-03
1.97500e+01 2.03610e-03 2.35668e-03
1.98000e+01 9.98616e-04 2.47232e-03
1.98500e+01 5.10024e-05 2.56956e-03
1.99000e+01 -8.39172e-04 2.64423e-03
1.99500e+01 -1.73736e-03 2.67329e-03
2.00000e+01 -2.67883e-03 2.62144e-03
