# 		k		<chi>		std
1.25000e+01 -6.27740e-03 6.90329e-03
1.25500e+01 -7.79701e-03 7.84356e-03
1.26000e+01 -8.63693e-03 8.34895e-03
1.26500e+01 -8.33090e-03 8.40668e-03
1.27000e+01 -6.60590e-03 8.12639e-03
1.27500e+01 -3.50153e-03 7.64513e-03
1.28000e+01 5.94240e-04 7.08095e-03
1.28500e+01 5.01377e-03 6.51363e-03
1.29000e+01 8.96873e-03 5.99840e-03
1.29500e+01 1.17530e-02 5.61710e-03
1.30000e+01 1.29259e-02 5.49037e-03
1.30500e+01 1.24312e-02 5.66837e-03
1.31000e+01 1.05452e-02 5.99358e-03
1.31500e+01 7.79797e-03 6.23277e-03
1.32000e+01 4.77981e-03 6.27325e-03
1.32500e+01 1.96632e-03 6.17997e-03
1.33000e+01 -3.88739e-04 6.06785e-03
1.33500e+01 -2.26063e-03 5.92334e-03
1.34000e+01 -3.76904e-03 5.61590e-03
1.34500e+01 -5.04844e-03 5.11585e-03
1.35000e+01 -6.13726e-03 4.66334e-03
1.35500e+01 -6.93805e-03 4.60340e-03
1.36000e+01 -7.26489e-03 4.88983e-03
1.36500e+01 -6.95117e-03 5.08707e-03
1.37000e+01 -5.96125e-03 4.90460e-03
1.37500e+01 -4.44783e-03 4.48954e-03
1.38000e+01 -2.72351e-03 4.38006e-03
1.38500e+01 -1.15660e-03 4.91380e-03
1.39000e+01 -3.75067e-05 5.71856e-03
1.39500e+01 5.25352e-04 6.26516e-03
1.40000e+01 6.35603e-04 6.31670e-03
1.40500e+01 5.41595e-04 5.95506e-03
1.41000e+01 5.69734e-04 5.38161e-03
1.41500e+01 9.82627e-04 4.80481e-03
1.42000e+01 1.85724e-03 4.33954e-03
1.42500e+01 3.05110e-03 4.02769e-03
1.43000e+01 4.25747e-03 3.88627e-03
1.43500e+01 5.12274e-03 3.88557e-03
1.44000e+01 5.37645e-03 3.93566e-03
1.44500e+01 4.92379e-03 3.96392e-03
1.45000e+01 3.86978e-03 3.98692e-03
1.45500e+01 2.47281e-03 4.07218e-03
1.46000e+01 1.05046e-03 4.22683e-03
1.46500e+01 -1.26050e-04 4.36188e-03
1.47000e+01 -9.12654e-04 4.37688e-03
1.47500e+01 -1.32361e-03 4.24272e-03
1.48000e+01 -1.50554e-03 4.00236e-03
1.48500e+01 -1.66537e-03 3.71573e-03
1.49000e+01 -1.97849e-03 3.42192e-03
1.49500e+01 -2.51131e-03 3.16168e-03
1.50000e+01 -3.18869e-03 3.00564e-03
1.50500e+01 -3.81148e-03 3.01581e-03
1.51000e+01 -4.15571e-03 3.14116e-03
1.51500e+01 -4.07948e-03 3.30052e-03
1.52000e+01 -3.55927e-03 3.47957e-03
1.52500e+01 -2.68873e-03 3.72406e-03
1.53000e+01 -1.63172e-03 4.03302e-03
1.53500e+01 -5.53749e-04 4.30396e-03
1.54000e+01 4.36410e-04 4.40152e-03
1.54500e+01 1.31035e-03 4.25593e-03
1.55000e+01 2.10123e-03 3.91185e-03
1.55500e+01 2.85464e-03 3.51833e-03
1.56000e+01 3.57467e-03 3.25706e-03
1.56500e+01 4.19242e-03 3.21680e-03
1.57000e+01 4.57385e-03 3.33306e-03
1.57500e+01 4.56577e-03 3.48484e-03
1.58000e+01 4.06161e-03 3.59792e-03
1.58500e+01 3.05877e-03 3.65785e-03
1.59000e+01 1.68198e-03 3.68206e-03
1.59500e+01 1.60127e-04 3.69160e-03
1.60000e+01 -1.23708e-03 3.69053e-03
1.60500e+01 -2.27605e-03 3.67072e-03
1.61000e+01 -2.85658e-03 3.58058e-03
1.61500e+01 -3.00687e-03 3.39227e-03
1.62000e+01 -2.86186e-03 3.13135e-03
1.62500e+01 -2.59754e-03 2.89560e-03
1.63000e+01 -2.35640e-03 2.81039e-03
1.63500e+01 -2.19456e-03 2.91036e-03
1.64000e+01 -2.07045e-03 3.09312e-03
1.64500e+01 -1.87770e-03 3.23000e-03
1.65000e+01 -1.50603e-03 3.27101e-03
1.65500e+01 -9.03362e-04 3.25573e-03
1.66000e+01 -1.12507e-04 3.25257e-03
1.66500e+01 7.33248e-04 3.27715e-03
1.67000e+01 1.45389e-03 3.27492e-03
1.67500e+01 1.88836e-03 3.18936e-03
1.68000e+01 1.95596e-03 3.03400e-03
1.68500e+01 1.68948e-03 2.89501e-03
1.69000e+01 1.22697e-03 2.84728e-03
1.69500e+01 7.65111e-04 2.86300e-03
1.70000e+01 4.91181e-04 2.84809e-03
1.70500e+01 5.36904e-04 2.76123e-03
1.71000e+01 8.99044e-04 2.69368e-03
1.71500e+01 1.43893e-03 2.78385e-03
1.72000e+01 1.93870e-03 3.03105e-03
1.72500e+01 2.17695e-03 3.27924e-03
1.73000e+01 2.00331e-03 3.37938e-03
1.73500e+01 1.38629e-03 3.28854e-03
1.74000e+01 4.19846e-04 3.06681e-03
1.74500e+01 -7.10200e-04 2.81989e-03
1.75000e+01 -1.78532e-03 2.62620e-03
1.75500e+01 -2.61695e-03 2.50348e-03
1.76000e+01 -3.09209e-03 2.44044e-03
1.76500e+01 -3.18950e-03 2.43303e-03
1.77000e+01 -2.96588e-03 2.47451e-03
1.77500e+01 -2.52154e-03 2.53901e-03
1.78000e+01 -1.96076e-03 2.60018e-03
1.78500e+01 -1.36132e-03 2.65540e-03
1.79000e+01 -7.61884e-04 2.71514e-03
1.79500e+01 -1.68304e-04 2.77018e-03
1.80000e+01 4.27311e-04 2.78314e-03
1.80500e+01 1.02460e-03 2.72233e-03
1.81000e+01 1.60794e-03 2.58325e-03
1.81500e+01 2.12371e-03 2.41253e-03
1.82000e+01 2.49748e-03 2.27936e-03
1.82500e+01 2.65661e-03 2.22879e-03
1.83000e+01 2.55557e-03 2.25140e-03
1.83500e+01 2.19441e-03 2.30229e-03
1.84000e+01 1.62406e-03 2.34136e-03
1.84500e+01 9.36369e-04 2.35466e-03
1.85000e+01 2.42286e-04 2.35280e-03
1.85500e+01 -3.55080e-04 2.35450e-03
1.86000e+01 -7.84375e-04 2.36456e-03
1.86500e+01 -1.02016e-03 2.36509e-03
1.87000e+01 -1.08386e-03 2.33103e-03
1.87500e+01 -1.03206e-03 2.25425e-03
1.88000e+01 -9.36395e-04 2.15189e-03
1.88500e+01 -8.61333e-04 2.05050e-03
1.89000e+01 -8.46402e-04 1.96307e-03
1.89500e+01 -8.97588e-04 1.88750e-03
1.90000e+01 -9.89598e-04 1.82921e-03
1.90500e+01 -1.07930e-03 1.81645e-03
1.91000e+01 -1.11470e-03 1.87050e-03
1.91500e+01 -1.05851e-03 1.97986e-03
1.92000e+01 -8.96175e-04 2.10346e-03
1.92500e+01 -6.37413e-04 2.20230e-03
1.93000e+01 -3.09724e-04 2.25419e-03
1.93500e+01 5.25722e-05 2.24802e-03
1.94000e+01 4.18840e-04 2.17880e-03
1.94500e+01 7.67905e-04 2.05549e-03
1.95000e+01 1.08727e-03 1.91261e-03
1.95500e+01 1.36706e-03 1.80540e-03
1.96000e+01 1.59248e-03 1.77765e-03
1.96500e+01 1.73933e-03 1.82883e-03
1.97000e+01 1.77597e-03 1.92402e-03
1.97500e+01 1.67192e-03 2.02709e-03
1.98000e+01 1.41035e-03 2.11218e-03
1.98500e+01 9.99278e-04 2.15994e-03
1.99000e+01 4.76443e-04 2.16156e-03
1.99500e+01 -9.52490e-05 2.12910e-03
2.00000e+01 -6.41010e-04 2.09146e-03
