# 		k		<chi>		std
1.40500e+01 -3.67709e-03 5.23499e-03
1.41000e+01 -4.48095e-03 4.95777e-03
1.41500e+01 -5.13089e-03 5.09472e-03
1.42000e+01 -5.14219e-03 5.33812e-03
1.42500e+01 -4.19516e-03 5.36041e-03
1.43000e+01 -2.24938e-03 5.22812e-03
1.43500e+01 4.42645e-04 5.20504e-03
1.44000e+01 3.42144e-03 5.30412e-03
1.44500e+01 6.16766e-03 5.27031e-03
1.45000e+01 8.25197e-03 5.01359e-03
1.45500e+01 9.43475e-03 4.82404e-03
1.46000e+01 9.68752e-03 5.03275e-03
1.46500e+01 9.14253e-03 5.47532e-03
1.47000e+01 8.00370e-03 5.70603e-03
1.47500e+01 6.46268e-03 5.51719e-03
1.48000e+01 4.65376e-03 5.06523e-03
1.48500e+01 2.65852e-03 4.68362e-03
1.49000e+01 5.45875e-04 4.53500e-03
1.49500e+01 -1.58214e-03 4.48664e-03
1.50000e+01 -3.56842e-03 4.39597e-03
1.50500e+01 -5.23145e-03 4.30963e-03
1.51000e+01 -6.38062e-03 4.31381e-03
1.51500e+01 -6.90186e-03 4.37109e-03
1.52000e+01 -6.79772e-03 4.37771e-03
1.52500e+01 -6.19148e-03 4.34133e-03
1.53000e+01 -5.28538e-03 4.38630e-03
1.53500e+01 -4.28954e-03 4.56893e-03
1.54000e+01 -3.35181e-03 4.76680e-03
1.54500e+01 -2.51836e-03 4.80339e-03
1.55000e+01 -1.74118e-03 4.60606e-03
1.55500e+01 -9.27141e-04 4.24691e-03
1.56000e+01 -5.13137e-06 3.88732e-03
1.56500e+01 1.02037e-03 3.66604e-03
1.57000e+01 2.05417e-03 3.60150e-03
1.57500e+01 2.94091e-03 3.61978e-03
1.58000e+01 3.52805e-03 3.66878e-03
1.58500e+01 3.73275e-03 3.75981e-03
1.59000e+01 3.58267e-03 3.90090e-03
1.59500e+01 3.21129e-03 4.02894e-03
1.60000e+01 2.80834e-03 4.04815e-03
1.60500e+01 2.56496e-03 3.94711e-03
1.61000e+01 2.52734e-03 3.85099e-03
1.61500e+01 2.65411e-03 3.95556e-03
1.62000e+01 2.79643e-03 4.30413e-03
1.62500e+01 2.75351e-03 4.71911e-03
1.63000e+01 2.35011e-03 4.98282e-03
1.63500e+01 1.50575e-03 4.97489e-03
1.64000e+01 2.69330e-04 4.68217e-03
1.64500e+01 -1.19272e-03 4.16835e-03
1.65000e+01 -2.64813e-03 3.57489e-03
1.65500e+01 -3.86873e-03 3.15524e-03
1.66000e+01 -4.69186e-03 3.17353e-03
1.66500e+01 -5.05215e-03 3.57088e-03
1.67000e+01 -4.97649e-03 4.00695e-03
1.67500e+01 -4.55031e-03 4.21918e-03
1.68000e+01 -3.87383e-03 4.14119e-03
1.68500e+01 -3.02829e-03 3.86300e-03
1.69000e+01 -2.06475e-03 3.54010e-03
1.69500e+01 -1.01572e-03 3.29761e-03
1.70000e+01 8.10225e-05 3.19532e-03
1.70500e+01 1.14746e-03 3.25097e-03
1.71000e+01 2.11436e-03 3.41391e-03
1.71500e+01 2.88838e-03 3.54821e-03
1.72000e+01 3.38937e-03 3.50340e-03
1.72500e+01 3.57813e-03 3.23163e-03
1.73000e+01 3.47206e-03 2.86716e-03
1.73500e+01 3.14075e-03 2.69896e-03
1.74000e+01 2.68256e-03 2.90060e-03
1.74500e+01 2.19160e-03 3.30233e-03
1.75000e+01 1.72906e-03 3.65170e-03
1.75500e+01 1.31023e-03 3.83366e-03
1.76000e+01 9.11686e-04 3.85740e-03
1.76500e+01 4.93964e-04 3.79102e-03
1.77000e+01 2.85855e-05 3.70577e-03
1.77500e+01 -4.82998e-04 3.63042e-03
1.78000e+01 -1.00655e-03 3.52695e-03
1.78500e+01 -1.48848e-03 3.32457e-03
1.79000e+01 -1.87810e-03 3.01809e-03
1.79500e+01 -2.14741e-03 2.77457e-03
1.80000e+01 -2.29885e-03 2.87791e-03
1.80500e+01 -2.36699e-03 3.36041e-03
1.81000e+01 -2.36520e-03 3.90634e-03
1.81500e+01 -2.30305e-03 4.21551e-03
1.82000e+01 -2.16303e-03 4.17514e-03
1.82500e+01 -1.90540e-03 3.86220e-03
1.83000e+01 -1.48799e-03 3.47985e-03
1.83500e+01 -8.92551e-04 3.22201e-03
1.84000e+01 -1.45649e-04 3.12182e-03
1.84500e+01 6.76381e-04 3.06871e-03
1.85000e+01 1.46230e-03 2.96744e-03
1.85500e+01 2.09611e-03 2.80939e-03
1.86000e+01 2.49113e-03 2.63529e-03
1.86500e+01 2.61487e-03 2.48898e-03
1.87000e+01 2.49492e-03 2.40914e-03
1.87500e+01 2.20411e-03 2.42764e-03
1.88000e+01 1.83126e-03 2.54007e-03
1.88500e+01 1.44992e-03 2.69145e-03
1.89000e+01 1.09727e-03 2.81347e-03
1.89500e+01 7.70857e-04 2.86848e-03
1.90000e+01 4.42948e-04 2.86286e-03
1.90500e+01 8.81801e-05 2.83943e-03
1.91000e+01 -3.06426e-04 2.83856e-03
1.91500e+01 -7.20135e-04 2.87418e-03
1.92000e+01 -1.10593e-03 2.90744e-03
1.92500e+01 -1.40878e-03 2.86501e-03
1.93000e+01 -1.58855e-03 2.69704e-03
1.93500e+01 -1.63685e-03 2.44554e-03
1.94000e+01 -1.57979e-03 2.28460e-03
1.94500e+01 -1.46545e-03 2.41661e-03
1.95000e+01 -1.34146e-03 2.81462e-03
1.95500e+01 -1.23298e-03 3.25484e-03
1.96000e+01 -1.13095e-03 3.54960e-03
1.96500e+01 -9.96326e-04 3.62250e-03
1.97000e+01 -7.78868e-04 3.49178e-03
1.97500e+01 -4.42550e-04 3.23274e-03
1.98000e+01 1.30657e-05 2.93318e-03
1.98500e+01 5.44814e-04 2.65519e-03
1.99000e+01 1.07498e-03 2.42427e-03
1.99500e+01 1.51418e-03 2.25381e-03
2.00000e+01 1.78914e-03 2.17346e-03
